distance_km,avg_speed_kmh,vehicle_load_kg,engine_size,vehicle_age,fuel_consumption_liters
333,80,24298,6.2,10,48.953081250000004
646,66,12790,6.2,10,89.37979999999999
317,70,19309,6.2,10,43.85974705882353
795,62,15690,6.2,10,109.99526470588235
442,64,11505,6.2,10,64.9767625
349,61,9572,6.2,10,48.2872294117647
732,52,6167,3.6,10,90.61774736842106
845,56,13448,3.6,10,110.41802777777777
578,78,18941,3.6,10,64.73875238095238
807,42,28889,3.6,10,99.90235263157896
724,40,7435,3.6,10,85.14602000000001
712,56,23132,3.6,10,98.51148235294119
861,68,29707,3.6,10,119.12694705882353
316,57,7674,6.2,10,41.29242222222222
863,48,7451,3.6,10,96.66010952380954
775,65,25798,6.2,10,130.2055357142857
861,63,17754,3.6,10,92.05264090909091
516,72,15355,7.0,10,80.91224
211,51,14004,3.6,10,24.814655000000002
289,54,20416,6.2,10,35.776678947368424
587,53,26143,6.2,10,86.29266875000002
282,48,19611,2.4,10,28.83879130434783
595,70,13689,2.0,10,55.979980000000005
744,73,27427,3.6,10,83.33154285714286
860,41,23936,2.5,10,91.94572727272727
839,77,13343,2.5,10,89.7005409090909
299,77,24667,3.6,10,35.163895000000004
656,40,27807,2.5,10,73.47512380952381
527,73,22509,3.6,10,77.47229375
273,62,11526,6.2,10,32.106165000000004
295,40,6397,6.2,10,43.36684375
291,72,24196,6.2,10,32.593385714285716
529,50,5280,6.2,10,69.12560555555555
374,48,28007,1.4,10,29.32284666666667
514,46,17752,1.8,10,46.4992076923077
886,76,12760,2.0,10,65.12376875
767,63,14668,1.4,10,60.13535666666667
696,47,21656,1.8,10,56.45040000000001
468,75,12624,1.4,10,36.69276
627,41,12506,1.4,10,46.086459375000004
234,45,5520,3.6,10,28.967968421052632
318,76,6726,2.4,10,32.520339130434785
570,51,25583,2.4,10,58.29117391304348
767,58,10228,2.4,10,69.38695000000001
650,68,12287,3.6,10,80.46657894736842
508,58,14667,2.4,10,45.95641538461539
556,70,9997,6.0,10,108.98063333333333
575,78,10386,6.0,10,112.70479166666668
304,68,23366,6.0,10,55.00295384615385
589,60,28023,4.8,10,106.56822307692309
375,74,25696,6.0,10,67.84903846153847
305,72,27143,6.0,10,59.78254166666667
791,60,8921,4.8,10,143.11623846153847
362,49,20320,6.0,10,70.95501666666667
466,43,20730,3.6,10,52.19421904761905
762,51,13852,3.6,10,81.46819090909091
478,49,25118,2.5,10,44.97215200000001
502,42,29124,3.6,10,59.037710000000004
786,47,23429,3.6,10,84.03411818181817
326,44,22053,2.5,10,26.440848275862074
445,75,11123,2.0,10,43.611854166666674
433,61,20533,5.3,10,53.603121052631586
866,74,17019,5.3,10,107.20624210526317
784,62,15044,4.3,10,92.20232
638,43,6645,6.2,10,88.27292941176471
336,55,14621,5.3,10,46.488564705882354
755,76,8441,5.3,10,104.46091176470588
348,61,5919,4.3,10,45.473933333333335
255,60,12382,5.3,10,33.321416666666664
887,66,10426,5.3,10,115.9062611111111
555,79,23496,4.3,10,68.70607894736843
456,47,18710,6.2,10,63.09162352941176
262,46,25335,5.3,10,36.25001176470588
262,73,5411,5.3,10,36.25001176470588
228,69,12419,4.3,10,29.793266666666668
751,64,26651,1.4,10,58.880903333333336
858,77,24683,1.8,10,72.07506428571428
799,54,7858,1.8,10,64.80441034482759
767,67,14412,1.4,10,56.376896875
499,79,15482,1.4,10,39.123263333333334
811,48,7750,1.8,10,68.12689642857143
414,44,11314,1.8,10,33.5782551724138
340,76,22137,1.4,10,24.9910625
706,80,22870,1.4,10,59.30652142857142
760,61,17545,1.4,10,61.64124137931035
698,78,17438,1.4,10,58.63449285714286
826,79,18195,1.4,10,66.99429655172415
701,54,18741,1.2,10,49.964306060606056
786,74,14632,1.2,10,54.37501764705882
390,66,8371,6.2,10,53.95994117647059
874,56,19572,6.2,10,120.92561176470588
850,58,26656,5.3,10,111.07138888888889
248,57,12458,5.3,10,32.406711111111115
562,49,19754,5.3,10,73.43778888888889
826,41,18763,5.3,10,107.93525555555556
879,41,20097,5.3,10,114.86088333333333
695,66,23590,5.3,10,90.81719444444445
476,55,21283,5.3,10,62.199977777777775
246,71,15122,5.3,10,32.14536666666666
415,77,19367,3.6,10,51.374815789473686
429,65,23753,3.6,10,53.10794210526316
838,71,12165,1.4,10,67.96757931034483
522,73,12346,1.4,10,45.473933333333335
620,47,8770,1.4,10,39.41356756756757
424,75,15444,2.4,10,36.936681481481486
861,69,28952,3.6,10,88.05035217391305
486,44,15354,2.4,10,42.337799999999994
245,71,20101,3.6,10,25.054978260869564
213,47,6091,3.6,10,21.78249130434783
832,61,18534,5.7,10,102.99722105263159
574,77,29383,3.6,10,58.700234782608696
532,40,18290,3.6,10,56.878054545454546
365,50,18621,3.6,10,39.02347727272727
706,77,5843,3.6,10,79.0753619047619
316,45,27737,3.6,10,35.393504761904765
835,59,22261,3.6,10,98.200175
765,59,11100,3.6,10,89.967825
638,57,11512,5.7,10,78.98104210526317
503,57,27069,3.6,10,51.439404347826084
656,46,25015,6.4,10,85.72097777777778
470,71,6561,5.7,10,61.41594444444444
415,65,26831,6.4,10,57.41891176470588
312,63,14303,6.4,10,40.769733333333335
215,51,23538,6.2,10,31.60634375
415,65,18623,6.4,10,57.41891176470588
626,69,21587,6.2,10,92.02591249999999
334,57,26060,3.6,10,34.15658260869565
242,43,15831,5.7,10,29.958326315789478
483,73,27463,3.6,10,49.3941
297,62,5863,3.6,10,33.265414285714286
259,68,18980,3.6,10,29.009233333333338
429,48,25093,6.4,10,56.05838333333333
842,78,20328,6.2,10,123.7792625
584,51,28354,1.4,10,45.787546666666664
358,76,17824,2.0,10,31.187103703703702
670,51,18255,2.4,10,58.366925925925926
795,55,13725,2.0,10,64.4799827586207
407,58,26446,2.4,10,35.45572962962963
373,51,13931,1.4,10,27.416665625
280,40,20563,1.4,10,20.580875000000002
217,40,19201,2.4,10,20.416228
490,58,25790,2.4,10,44.32803846153846
559,76,23696,3.6,10,69.20125789473684
478,80,20413,5.7,10,70.26898750000001
596,41,13565,3.6,10,70.09258
341,52,17140,5.7,10,47.18035882352942
876,43,24042,3.6,10,103.02198
716,58,25699,3.6,10,84.20518
450,79,22884,3.6,10,55.70763157894738
861,72,21903,2.4,10,96.43610000000001
739,56,21746,3.6,10,91.48431052631581
436,56,6476,8.4,10,68.36770666666668
331,43,17911,4.5,10,55.61036428571428
505,47,7012,4.5,10,79.18736666666666
557,69,8324,4.5,10,93.57997857142857
484,76,15144,4.5,10,75.89442666666667
492,71,10855,4.5,10,82.65951428571428
362,41,29575,4.5,10,56.76401333333333
618,64,18961,4.5,10,103.82841428571427
667,65,18161,4.5,10,104.59004666666668
841,80,26647,3.9,10,109.89533888888889
769,52,5530,3.9,10,95.19815263157896
706,58,25531,6.3,10,127.73712307692308
857,63,18516,6.3,10,155.05766923076925
677,48,24086,6.3,10,122.49013076923079
561,74,6631,6.3,10,101.50216153846155
511,71,5846,1.4,10,41.445624137931034
833,40,29229,1.4,10,72.56664074074074
444,70,18909,1.4,10,30.71565882352941
676,57,23003,1.4,10,53.00065333333334
814,54,21176,1.4,10,70.91145925925926
635,63,23254,1.4,10,49.786116666666665
449,40,7246,1.4,10,39.11455185185185
221,54,14654,1.4,10,20.792564000000002
676,62,7197,1.4,10,56.78641428571428
771,59,27577,2.0,10,47.72287105263158
710,69,22747,2.0,10,42.82028205128206
535,52,17923,2.0,10,54.71189130434783
845,44,8602,3.5,10,99.37622499999999
541,76,14050,2.7,10,63.62430500000001
537,50,13969,2.0,10,52.628237500000004
679,45,13241,3.5,10,76.05123333333334
241,77,18224,2.7,10,26.993147619047622
273,64,19734,2.0,10,26.7551375
221,77,5375,1.6,10,20.792564000000002
419,78,21406,2.0,10,42.849126086956524
278,79,7672,1.6,10,25.149376923076925
434,68,17570,2.0,10,42.53380833333333
356,76,6029,2.5,10,33.493904
526,79,9375,3.5,10,68.73358888888889
313,72,21776,3.5,10,43.30631176470588
807,46,19281,3.5,10,111.65557058823529
841,57,8517,3.5,10,123.63225625000001
820,79,21194,3.5,10,96.43610000000001
786,74,27508,3.5,10,97.30266315789476
474,49,12501,3.5,10,61.938633333333335
580,62,13675,3.5,10,71.80094736842106
219,53,16049,3.5,10,25.755495
872,58,9923,2.0,10,89.17526956521739
408,69,21311,2.7,10,43.620763636363634
805,48,29806,3.5,10,94.67202499999999
793,44,5086,5.0,10,103.62307222222222
815,78,25868,3.5,10,95.84807500000001
359,71,6643,2.7,10,42.220195000000004
772,78,13910,3.5,10,95.56953684210526
237,79,26216,5.0,10,32.79104117647059
317,67,7229,3.5,10,39.24293157894737
589,75,7469,1.6,10,46.179563333333334
879,49,19994,1.6,10,68.91653000000001
576,43,11596,1.0,10,38.708845714285715
575,76,7248,1.6,10,46.63646551724138
780,67,21966,3.5,10,96.55989473684211
794,76,9119,3.5,10,103.75374444444444
241,63,5872,3.5,10,28.342805000000002
810,73,7383,2.0,10,61.45809677419356
669,66,29548,2.0,10,52.45183
657,40,8721,2.0,10,53.287231034482765
329,60,28700,1.0,10,24.182528124999997
227,46,19222,2.0,10,20.53564230769231
828,79,18887,2.0,10,62.82383225806452
525,54,17428,2.0,10,41.161750000000005
708,53,19323,2.0,10,57.4236827586207
818,69,11897,1.0,10,56.58875882352942
524,40,16510,2.0,10,49.30001600000001
359,42,6094,2.0,10,22.221155263157897
715,72,25391,2.0,10,64.68275
860,50,9487,2.5,10,77.80023076923078
453,62,19314,1.5,10,36.74142413793104
447,80,23679,1.5,10,37.54959642857143
552,64,14320,2.0,10,31.667297560975612
597,43,20269,2.3,10,56.168148
781,79,26555,3.7,10,83.49955
402,71,23689,5.0,10,49.76548421052632
501,59,26988,3.7,10,56.11438571428572
347,55,29981,5.0,10,42.95677368421053
420,59,6654,2.3,10,39.515280000000004
897,73,26365,5.0,10,117.21298333333334
759,63,16267,2.3,10,74.3851625
462,47,27894,3.5,10,54.333510000000004
495,43,17626,3.5,10,55.44235714285715
514,69,16961,3.5,10,57.57044761904763
491,40,25157,2.0,10,44.418503846153854
883,66,25829,3.5,10,90.30018695652174
230,70,11769,3.5,10,23.521
881,52,12873,2.5,10,86.34167083333334
243,61,7102,1.6,10,22.862412
754,46,8852,2.5,10,77.10797391304348
333,55,24288,1.6,10,31.329972
548,66,6453,2.5,10,56.04133913043478
418,75,29962,3.5,10,61.448612499999996
649,42,23818,3.7,10,95.40705625000001
703,57,14372,3.6,10,87.02770000000001
285,53,25903,3.6,10,35.2815
450,40,5786,3.6,10,50.40214285714286
464,78,28187,2.5,10,49.607927272727274
722,58,17564,2.5,10,77.19164545454545
279,42,8219,3.6,10,32.811795000000004
820,61,20195,2.5,10,91.84390476190478
660,80,12258,3.6,10,97.024125
829,40,11699,6.0,10,149.99160769230772
451,46,6773,4.8,10,81.59977692307693
217,68,23426,6.0,10,39.26197692307693
455,46,28553,6.0,10,89.18379166666668
444,48,16764,6.0,10,87.02770000000001
352,71,19506,6.0,10,68.99493333333334
808,71,28992,4.8,10,146.19206153846156
699,55,20959,6.0,10,126.47060769230771
657,44,25626,5.3,10,81.33314210526316
897,73,6625,5.3,10,111.04387894736843
741,71,6471,4.3,10,87.14530500000001
314,77,26933,6.2,10,43.4446705882353
646,79,22730,5.3,10,89.37979999999999
552,58,14306,5.3,10,76.37407058823528
824,72,5013,4.3,10,107.6739111111111
740,68,6826,5.3,10,96.69744444444444
521,60,29984,5.3,10,68.08022777777778
658,76,26891,4.3,10,81.45693684210526
425,46,9152,6.2,10,58.8025
560,55,7561,5.3,10,77.4809411764706
730,52,16841,5.3,10,101.0019411764706
311,78,15584,4.3,10,40.63906111111111
411,76,6902,3.6,10,50.87963684210526
432,57,16350,2.4,10,44.178573913043486
358,49,13596,2.4,10,32.3866076923077
771,62,12916,3.6,10,95.44574210526316
523,62,27104,2.4,10,47.31339615384616
292,79,22242,6.2,10,40.400776470588234
447,75,19387,5.3,10,58.41048333333333
869,72,15189,5.3,10,113.55416111111111
340,51,21592,6.2,10,47.042
603,59,19197,6.2,10,83.43037058823529
603,73,23574,5.3,10,78.79535
800,45,13109,5.3,10,104.53777777777778
866,49,29178,6.2,10,119.8187411764706
613,49,6822,6.2,10,90.11483125000001
639,42,12741,5.3,10,83.49955
432,77,5545,5.3,10,56.4504
392,67,6127,6.2,10,54.23665882352942
298,54,18355,6.2,10,43.8078625
312,48,27860,5.3,10,40.769733333333335
818,43,25476,5.3,10,106.88987777777778
735,77,21630,6.2,10,101.69373529411764
480,69,11444,2.4,10,38.93131034482759
722,77,5619,3.5,10,70.75900833333333
549,72,6958,2.4,10,43.04343
515,51,11681,3.5,10,48.45326
699,74,14421,3.5,10,78.29132857142858
736,51,13548,2.4,10,64.1165037037037
851,74,7378,2.0,10,42.58802340425532
834,77,24735,1.8,10,61.301606250000006
635,56,5884,1.8,10,45.260106060606056
722,72,27969,1.8,10,54.78116774193549
792,73,14950,2.4,10,74.514528
643,58,18031,1.8,10,44.482361764705885
820,59,14649,1.5,10,43.83459090909091
407,65,11343,1.8,10,30.88079677419355
475,77,21934,2.4,10,38.52577586206897
696,70,13391,2.4,10,58.46648571428571
496,49,25126,1.5,10,32.406711111111115
573,47,22827,1.5,10,40.84100909090909
774,46,26158,3.5,10,79.15327826086957
383,72,20071,2.4,10,36.034172000000005
231,61,13468,3.5,10,24.69705
482,74,19102,1.5,10,33.34447647058823
631,48,21437,1.5,10,41.22708611111111
718,77,5163,1.5,10,52.77524375
885,58,11798,3.5,10,94.61856818181819
661,71,18697,3.5,10,77.73690500000001
567,73,24173,3.5,10,66.682035
857,52,21197,1.6,10,67.19165666666667
451,61,9517,1.6,10,34.219261290322585
365,74,14445,3.3,10,37.326804347826084
814,80,14521,3.3,10,87.02770000000001
728,54,14177,2.0,10,61.1546
801,54,16380,1.8,10,60.77522903225807
570,75,10359,2.0,10,47.88203571428571
797,71,21214,1.8,10,62.48745666666667
302,53,10652,2.0,10,25.369078571428574
793,69,22464,2.0,10,69.08204814814815
325,53,10148,2.0,10,28.312314814814812
237,67,19769,2.0,10,20.64621111111111
547,74,7265,1.8,10,42.88662333333334
412,77,26025,5.0,10,53.83695555555555
518,79,5848,3.8,10,64.12567368421054
625,73,13657,3.8,10,77.3717105263158
446,44,9661,3.8,10,55.212452631578955
847,63,12711,3.8,10,90.55584999999999
485,48,9599,5.0,10,63.37602777777778
430,50,10661,3.3,10,50.570150000000005
519,59,18636,3.3,10,58.13047142857144
711,73,11111,2.4,10,79.63538571428572
720,78,10515,2.0,10,84.67559999999999
424,44,13610,2.4,10,43.360452173913046
705,72,19570,2.0,10,75.37411363636363
306,67,22843,2.0,10,32.71557272727273
898,75,25916,3.3,10,111.16767368421053
806,80,11029,3.3,10,94.78963
530,69,27673,1.6,10,40.21332258064516
204,66,23597,2.4,10,17.13672857142857
667,50,21981,2.0,10,60.34041153846155
715,56,14381,2.4,10,45.45274324324325
362,71,18706,2.4,10,23.012437837837837
852,62,17098,2.0,10,83.49955
730,57,20924,2.4,10,63.59381481481481
281,61,17237,2.4,10,28.736526086956523
680,67,10528,2.0,10,63.977120000000006
715,54,26133,2.4,10,76.44324999999999
839,59,5046,2.0,10,89.7005409090909
386,71,17120,1.6,10,30.26368666666667
345,62,29274,1.6,10,31.2105576923077
351,47,6286,1.6,10,28.468520689655175
562,57,24085,1.6,10,48.958525925925926
292,75,15140,3.7,10,31.21878181818182
230,62,5942,3.7,10,27.04915
739,61,15893,3.7,10,75.57399565217392
848,73,19002,3.7,10,90.66276363636364
801,59,23674,3.5,10,60.77522903225807
248,74,18142,3.5,10,19.44402666666667
457,55,22287,3.7,10,46.735204347826084
717,40,10452,3.7,10,76.65707727272728
740,52,24043,3.5,10,58.018466666666676
609,70,22515,3.5,10,51.158175
355,65,7368,3.7,10,37.95434090909091
745,63,28332,3.7,10,87.615725
639,67,24928,3.7,10,75.149595
436,72,13658,3.7,10,51.275780000000005
849,63,20763,3.7,10,105.10173157894738
567,42,9057,5.6,10,70.19161578947369
256,63,26234,3.7,10,28.67321904761905
374,47,19559,5.6,10,48.87141111111111
413,53,25418,3.7,10,48.570865000000005
226,41,22519,3.5,10,17.147567741935482
318,45,14670,3.7,10,37.39839
346,51,9383,3.7,10,40.69133
464,75,10572,3.5,10,49.607927272727274
602,65,29916,3.5,10,61.56366086956522
457,68,19493,2.5,10,41.342680769230775
388,43,5659,2.5,10,35.10056923076923
698,69,5185,3.7,10,91.2092111111111
438,55,23460,3.7,10,54.22209473684211
526,47,22815,5.6,10,77.3252875
269,71,18184,5.6,10,39.544681250000004
224,74,22130,5.6,10,35.12469333333333
781,79,8834,3.0,10,79.8691347826087
355,63,13724,3.0,10,36.304152173913046
857,70,28440,5.0,10,111.98609444444445
418,78,12259,3.0,10,44.689899999999994
760,73,24359,3.0,10,81.25436363636364
578,44,27699,5.0,10,75.52854444444444
393,53,25593,5.0,10,51.35418333333333
239,76,28806,2.0,10,24.441386956521743
796,75,24477,3.0,10,89.15579047619049
542,56,29786,3.0,10,63.74191
702,59,25157,5.0,10,91.73190000000001
649,40,7863,5.0,10,84.80627222222222
535,55,29199,3.0,10,66.23018421052632
203,62,23817,5.0,10,26.52646111111111
716,50,28835,3.0,10,80.19540952380953
696,43,23307,5.0,10,90.94786666666667
425,62,16316,3.0,10,52.61276315789474
349,70,5640,5.0,10,45.60460555555555
437,70,6484,3.0,10,51.393384999999995
859,44,27238,5.0,10,106.33967894736843
302,66,8792,5.0,10,39.46301111111111
374,68,23309,5.0,10,48.87141111111111
660,52,15071,5.0,10,91.31682352941176
233,74,6331,2.4,10,23.827795652173915
883,48,10452,3.2,10,90.30018695652174
717,57,20895,2.4,10,73.32416086956522
639,54,27717,2.4,10,65.34747391304347
484,63,28541,3.2,10,54.210304761904766
424,70,23524,2.4,10,39.891616000000006
764,46,12575,3.2,10,74.87518333333334
456,48,6643,2.4,10,42.902304
258,55,11859,2.4,10,27.58371818181818
445,73,26481,3.2,10,47.57656818181818
718,71,27286,2.4,10,80.41941904761906
413,62,29574,2.4,10,42.235534782608696
789,59,8710,2.4,10,77.3252875
900,75,14987,2.0,10,88.20375
415,48,18620,2.4,10,42.4400652173913
602,53,24136,2.0,10,56.63856800000001
482,59,20776,2.4,10,45.348487999999996
772,52,11193,3.6,10,90.79106
772,56,13430,5.7,10,106.81301176470588
414,61,12402,3.6,10,51.251021052631586
581,44,5318,5.7,10,85.41063125000001
244,75,13753,6.4,10,38.26082666666667
371,71,10212,2.4,10,41.55376666666667
420,68,15569,2.4,10,42.95139130434782
584,51,20779,2.4,10,57.234433333333335
294,74,24797,2.0,10,28.813225000000003
243,43,27769,2.4,10,24.850447826086956
427,56,18787,2.0,10,40.173868
773,60,17230,2.4,10,72.726932
516,57,24043,2.4,10,48.547344
534,78,20358,1.4,10,48.30851538461539
800,48,6507,2.4,10,78.40333333333334
823,53,12089,1.4,10,71.69549259259259
666,63,18736,3.6,10,87.02770000000001
496,52,26345,3.6,10,64.81342222222223
744,74,7020,3.6,10,97.22013333333332
688,55,21325,3.6,10,89.9024888888889
414,43,21538,3.3,10,44.26224545454546
723,42,12378,2.0,10,58.64028620689656
201,73,29276,1.8,10,15.759070000000001
860,54,22988,1.8,10,69.75193103448277
853,70,14876,2.0,10,71.65504642857142
406,40,23920,1.6,10,39.78969166666667
540,40,14471,1.6,10,52.922250000000005
606,72,17343,2.0,10,50.90616428571428
505,65,24283,1.6,10,47.51242
706,40,27245,2.0,10,61.50305925925926
668,55,26662,1.6,10,65.46678333333334
757,76,5868,3.8,10,84.78760476190477
694,74,8013,5.0,10,90.68652222222222
460,47,24694,2.0,10,45.081916666666665
777,74,5682,2.4,10,70.29160384615386
861,41,15455,2.4,10,54.7340027027027
781,57,6461,2.4,10,51.027502777777784
563,49,25213,1.6,10,44.14107666666667
713,49,21529,1.6,10,55.90157666666667
740,51,23358,1.6,10,56.146903225806454
772,78,10627,3.3,10,90.79106
811,63,6820,3.3,10,90.83586190476191
654,61,27651,3.3,10,80.96175789473685
343,80,29252,2.4,10,38.417633333333335
391,44,11962,3.3,10,45.983555
552,61,27859,3.3,10,61.82662857142857
498,43,13796,2.4,10,50.92807826086957
659,80,27716,1.6,10,59.61668846153847
626,57,6606,2.0,10,56.63133076923077
230,69,25623,1.6,10,20.807038461538465
531,72,22931,2.0,10,48.03711923076924
610,61,11973,2.4,10,65.21731818181819
251,45,7772,2.0,10,28.11319523809524
583,77,23371,2.4,10,59.620621739130435
442,77,14577,2.0,10,45.201226086956524
885,50,24280,2.0,10,99.1242142857143
811,80,15011,2.0,10,86.7069590909091
616,46,11975,6.5,10,111.45335384615386
674,63,15846,6.5,10,132.10961666666668
591,47,29558,5.2,10,86.88069375
588,51,15311,6.5,10,106.38729230769232
772,49,14137,2.0,10,82.53732727272727
899,50,14497,2.0,10,105.726895
668,59,11582,3.0,10,98.200175
607,77,29734,3.0,10,75.1434052631579
718,62,16986,2.0,10,70.36699166666668
388,61,27397,5.0,10,57.038425
794,61,16514,5.0,10,116.72296250000001
550,78,6350,3.0,10,68.0871052631579
482,80,17912,5.0,10,70.8570125
835,42,29068,3.0,10,103.3686052631579
356,74,21012,5.0,10,52.334225
798,55,28441,1.8,10,44.68990000000001
347,57,17625,2.5,10,20.4044675
269,52,12985,3.5,10,26.363120833333333
569,61,20999,3.5,10,58.188908695652174
787,48,18395,3.5,10,88.14774761904762
825,45,27259,3.5,10,62.59620967741935
714,48,12280,4.6,10,98.7882
433,57,24414,2.5,10,42.435804166666664
878,72,22059,2.5,10,89.78886086956521
810,77,5368,2.5,10,79.383375
835,61,11770,3.5,10,89.27288636363637
666,72,14395,3.5,10,74.59517142857143
756,68,8360,3.5,10,80.82670909090909
486,55,22855,4.6,10,60.16424210526316
817,43,26735,4.6,10,106.75920555555554
493,75,22732,4.6,10,61.0308052631579
680,49,24400,4.6,10,88.85711111111112
333,71,22053,5.0,10,39.162465000000005
207,71,10727,5.7,10,34.77747857142857
227,53,22638,2.0,10,21.357067999999998
719,59,17611,2.0,10,70.46499583333333
509,57,7008,2.0,10,49.884120833333334
845,42,22210,2.5,10,62.11014062500001
740,45,23695,2.5,10,56.146903225806454
826,57,13740,3.5,10,88.31066363636364
693,71,6634,3.5,10,77.61930000000001
233,48,12908,5.0,10,28.844173684210528
206,65,18623,3.5,10,23.072980952380952
239,58,20548,3.5,10,28.107595
